SampleDate,N1,N2
27/04/2021,0.6553163507,0.6042610322
29/04/2021,0.6513943472,0.5747169394
04/05/2021,0.6689753257,0.5525588698
06/05/2021,0.6821610596,0.5623983976
11/05/2021,0.6920503601,0.5903005247
13/05/2021,0.635718686,0.5474784706
18/05/2021,0.6102380186,0.5321300182
20/05/2021,0.591127518,0.5206186789
25/05/2021,0.5767946426,0.4109459557
27/05/2021,0.5492768979,0.4129625439
01/06/2021,0.4913480201,0.3771844157
03/06/2021,0.4479013617,0.3503508196
08/06/2021,0.4153163679,0.3302256225
10/06/2021,0.4654587613,0.352422294
15/06/2021,0.4284844176,0.3317792283
17/06/2021,0.3537730986,0.2693163677
22/06/2021,0.3447201706,0.2694497836
24/06/2021,0.3379304746,0.2695498455
29/06/2021,0.3063801225,0.2431668119
06/07/2021,0.2621948773,0.2028570554
08/07/2021,0.2760365046,0.2196052994
13/07/2021,0.2394371638,0.1851859211
15/07/2021,0.2119876583,0.1593713873
20/07/2021,0.2119230103,0.1605329683
22/07/2021,0.2118745244,0.161404154
27/07/2021,0.1913156786,0.141535062
29/07/2021,0.1964190256,0.1471557243
03/08/2021,0.2002465358,0.151371221
05/08/2021,0.2463433366,0.1340103623
10/08/2021,0.3446645866,0.2484870169
12/08/2021,0.2909082253,0.2068472092
17/08/2021,0.3780882531,0.3031146522
19/08/2021,0.4170151939,0.3488571544
26/08/2021,0.5196490408,0.4566026723
31/08/2021,0.5701663459,0.5314762119
02/09/2021,0.6080543248,0.5671088854
09/09/2021,0.5727216596,0.5300847412
14/09/2021,0.60997081,0.5660652824
16/09/2021,0.5368684541,0.5557601189
21/09/2021,0.5566228259,0.5853218157
23/09/2021,0.5978966848,0.5810350082
28/09/2021,0.6493745602,0.6248004639
30/09/2021,0.6674604855,0.6371020744
05/10/2021,0.7074830094,0.6463282823
07/10/2021,0.7110418224,0.6737704195
12/10/2021,0.7137109322,0.6738295411
14/10/2021,0.7157127645,0.6738738823
19/10/2021,0.7172141387,0.6944296195
21/10/2021,0.6340690388,0.6423433798
26/10/2021,0.6932719137,0.7140079107
28/10/2021,0.7003835006,0.7040076595
02/11/2021,0.6214460602,0.6759849899
04/11/2021,0.6200560305,0.6754904689
09/11/2021,0.6454715882,0.6751195782
10/11/2021,0.6645332565,0.6748414101
16/11/2021,0.699351989,0.6951552653
18/11/2021,0.699351989,0.6951552653
23/11/2021,0.7062339189,0.6886480778
30/11/2021,0.7101050045,0.6849877849
02/12/2021,0.7335308,0.7027650464
07/12/2021,0.7775582266,0.7425560725
09/12/2021,0.7841207165,0.7459412621
14/12/2021,0.7949781827,0.7749382343
11/09/2020,0.7217182614,0.674006906
14/09/2020,0.657969612,0.6102582566
16/09/2020,0.6739067743,0.7536927177
21/09/2020,0.6858596461,0.8348104834
23/09/2020,0.5937850812,0.7573190197
28/09/2020,0.6257683762,0.6727423419
05/10/2020,0.5017360676,0.525038703
07/10/2020,0.4929829667,0.4985321044
12/10/2020,0.486418141,0.4786521554
14/10/2020,0.4982626098,0.5069683618
19/10/2020,0.4698553921,0.5017474366
21/10/2020,0.4858405482,0.4605411733
26/10/2020,0.4810613271,0.4874495265
28/10/2020,0.5412255607,0.5340888713
02/11/2020,0.5863487358,0.56906838
04/11/2020,0.6201911172,0.6590516608
10/11/2020,0.6455729033,0.7265391215
11/11/2020,0.7656484615,0.777154717
16/11/2020,0.7546659114,0.7513677642
18/11/2020,0.8739262976,0.795776199
23/11/2020,0.8623323686,0.7280433064
24/11/2020,0.847701323,0.7145342063
02/12/2020,0.8367280388,0.7249248624
07/12/2020,0.7815175145,0.6857372933
09/12/2020,0.7665677012,0.6828046965
14/12/2020,0.9033751212,0.8286250288
16/12/2020,0.9049414675,0.7899704981
21/12/2020,0.8326775859,0.6334823013
28/12/2020,0.7784796748,0.6436134525
04/01/2021,0.7907474014,0.6139212465
05/01/2021,0.7734901164,0.6024845814
11/01/2021,0.676276022,0.5360940319
13/01/2021,0.7513852312,0.6078628198
20/01/2021,0.6596973582,0.5401277107
25/01/2021,0.5741633653,0.5363069402
27/01/2021,0.564071528,0.5237513704
03/02/2021,0.5565026501,0.4132954743
08/02/2021,0.5340579036,0.3509760335
10/02/2021,0.580972993,0.3306945329
17/02/2021,0.5788687407,0.4165226262
22/02/2021,0.5135419022,0.3798544774
24/02/2021,0.565585992,0.3523533658
01/03/2021,0.4771217606,0.3052694522
03/03/2021,0.4107735871,0.2699565169
08/03/2021,0.404238625,0.2866979836
10/03/2021,0.4836085341,0.3835252142
15/03/2021,0.5431359659,0.4561456371
17/03/2021,0.5877815398,0.5106109543
22/03/2021,0.6007432389,0.530937461
24/03/2021,0.6309869945,0.546182341
29/03/2021,0.5693986806,0.4938673516
31/03/2021,0.6339366558,0.5389022402
05/04/2021,0.6823401372,0.5991364867
07/04/2021,0.6921846683,0.5541054421
12/04/2021,0.6358194172,0.6046032893
14/04/2021,0.6837522082,0.6484122735
19/04/2021,0.6667856415,0.5273136329
21/04/2021,0.6599963152,0.5434644699
26/04/2021,0.6549043205,0.5555775977
28/04/2021,0.6510853245,0.5646624435
03/05/2021,0.6482210775,0.5450179979
05/05/2021,0.6460728922,0.5567427437
10/05/2021,0.6012355851,0.5223101349
12/05/2021,0.6108337729,0.475963197
17/05/2021,0.6180324138,0.504951643
19/05/2021,0.5969733144,0.4629443282
24/05/2021,0.6281595512,0.5157099726
26/05/2021,0.55051001,0.4542449872
02/06/2021,0.4452922929,0.361165687
07/06/2021,0.3869014863,0.311878693
09/06/2021,0.4706056801,0.4024107462
14/06/2021,0.4058865267,0.3428124874
16/06/2021,0.421095811,0.2981137934
21/06/2021,0.3952122049,0.2910478528
23/06/2021,0.3757995003,0.2857483974
28/06/2021,0.3142594106,0.2347932446
30/06/2021,0.3318529927,0.19657688
07/07/2021,0.2812995299,0.1679146065
12/07/2021,0.3276555634,0.230689032
14/07/2021,0.3251320192,0.2404792818
19/07/2021,0.3605299304,0.2851125385
21/07/2021,0.4508270131,0.318587481
26/07/2021,0.4548011758,0.4074423372
28/07/2021,0.4842398779,0.3730442607
02/08/2021,0.5171513937,0.448284922
04/08/2021,0.5045444613,0.4409667686
09/08/2021,0.53831543,0.499226803
11/08/2021,0.5841661379,0.5429218287
16/08/2021,0.5980316875,0.575693098
18/08/2021,0.628953331,0.60027155
23/08/2021,0.5883959142,0.618705389
25/08/2021,0.621726501,0.6325307682
30/08/2021,0.6467244411,0.6428998027
01/09/2021,0.6449504149,0.5026567985
07/09/2021,0.6003937272,0.481745676
08/09/2021,0.6307248607,0.5298109835
13/09/2021,0.6799312909,0.5658599641
15/09/2021,0.7914172522,0.5928966996
20/09/2021,0.7739925045,0.5926517699
22/09/2021,0.7609239437,0.5865324739
27/09/2021,0.7511225231,0.6084010819
29/09/2021,0.7437714577,0.476782758
04/10/2021,0.7118000786,0.526088795
06/10/2021,0.7348021055,0.5630683227
11/10/2021,0.7315311445,0.5908029685
13/10/2021,0.7290779237,0.6116039529
18/10/2021,0.7645285775,0.6909533405
20/10/2021,0.7538259984,0.7072392131
25/10/2021,0.7927796254,0.7459116976
27/10/2021,0.7750142844,0.7279354997
31/10/2021,0.8459614092,0.7782020006
02/11/2021,0.8149006223,0.7991337882
08/11/2021,0.791605032,0.7678520676
10/11/2021,0.85840447,0.8081394266
15/11/2021,0.8242329178,0.7746062964
17/11/2021,0.8191267349,0.76997893
22/11/2021,0.8152970978,0.7665084053
23/11/2021,0.8124248699,0.7433830304
29/11/2021,0.810270699,0.7465614806
01/12/2021,0.7881325896,0.7284228369
06/12/2021,0.8185095688,0.7617994154
08/12/2021,0.8412923032,0.7868318493
13/12/2021,0.8113987927,0.7586256135
15/12/2021,0.7889786599,0.7374709366
15/09/2020,0.6158859413,0.7560968309
16/09/2020,0.6158859413,0.7560968309
22/09/2020,0.578595372,0.7355743497
24/09/2020,0.5879180143,0.6937244087
29/09/2020,0.6213680761,0.688795033
30/09/2020,0.582706973,0.6213493519
05/10/2020,0.5164205764,0.5972231711
07/10/2020,0.5207644364,0.5321479742
13/10/2020,0.486731762,0.4195929272
14/10/2020,0.3974586069,0.3989252913
19/10/2020,0.4147748712,0.4039470456
21/10/2020,0.4709882375,0.4244814494
26/10/2020,0.5131482622,0.4398822523
28/10/2020,0.565290762,0.4984134157
02/11/2020,0.6043976368,0.5796023576
04/11/2020,0.5699791436,0.5394548453
09/11/2020,0.607913923,0.6368415099
11/11/2020,0.700113657,0.6834234282
16/11/2020,0.7692634574,0.6810692977
18/11/2020,0.8211258078,0.7165942691
23/11/2020,0.7962739212,0.6854249471
02/12/2020,0.8413836556,0.7198610061
07/12/2020,0.8487578764,0.7083974811
09/12/2020,0.8434560526,0.6997998373
15/12/2020,0.8503121742,0.6296029551
16/12/2020,0.818163696,0.6201814616
20/12/2020,0.7940523373,0.6336378227
28/12/2020,0.7759688183,0.6437300935
04/01/2021,0.7624061791,0.6248412166
06/01/2021,0.7522341996,0.5901520777
12/01/2021,0.7446052151,0.5905933035
13/01/2021,0.7388834766,0.6114467041
18/01/2021,0.7140696916,0.5801061933
20/01/2021,0.715981834,0.5398327221
26/01/2021,0.7174159409,0.5528537868
27/01/2021,0.692033441,0.5566839866
03/02/2021,0.6621640767,0.5860147164
08/02/2021,0.5927814923,0.5610322026
16/02/2021,0.6250156845,0.5892758784
17/02/2021,0.6227332487,0.4829613366
23/02/2021,0.6210214219,0.5042646489
24/02/2021,0.5824469824,0.4829515638
02/03/2021,0.6172648021,0.5307153993
03/03/2021,0.6433781669,0.6135188373
08/03/2021,0.6629631905,0.6286408544
10/03/2021,0.7149425276,0.6772729367
15/03/2021,0.6696558998,0.6559339477
17/03/2021,0.6826714902,0.6604521873
22/03/2021,0.692433183,0.7275895163
24/03/2021,0.6997544526,0.7141938637
30/03/2021,0.7317034848,0.7041471243
01/04/2021,0.7556652589,0.743592631
06/04/2021,0.7471785095,0.7261961997
08/04/2021,0.7408134475,0.7131488763
13/04/2021,0.8203107816,0.7876345143
15/04/2021,0.8161851327,0.7592276122
20/04/2021,0.7925684149,0.7379224356
22/04/2021,0.7748558765,0.7219435532
27/04/2021,0.7615714727,0.7099593914
29/04/2021,0.7516081699,0.70097127
04/05/2021,0.7236132115,0.694230179
06/05/2021,0.723139474,0.6421937995
11/05/2021,0.7022616896,0.6296245949
13/05/2021,0.6060866138,0.6407201726
18/05/2021,0.6144720445,0.6285193747
20/05/2021,0.5943030374,0.6193687763
25/05/2021,0.6899054928,0.7340675274
27/05/2021,0.5703613862,0.5915550733
01/06/2021,0.581742525,0.5484193821
03/06/2021,0.5529878097,0.5160676137
08/06/2021,0.4941312039,0.4545132181
10/06/2021,0.4872793189,0.48292856
15/06/2021,0.4821404052,0.4669494972
17/06/2021,0.4145375705,0.4549652
22/06/2021,0.3902935245,0.4086864078
24/06/2021,0.4094010594,0.411267883
29/06/2021,0.3599830611,0.34945534
01/07/2021,0.3023970812,0.3463221009
06/07/2021,0.3229562457,0.2802235222
08/07/2021,0.4021242684,0.3581468869
13/07/2021,0.4555646866,0.3733632423
15/07/2021,0.4956450003,0.4485241582
20/07/2021,0.5051827543,0.4579142839
22/07/2021,0.5220260617,0.4108982207
27/07/2021,0.5514266304,0.476675392
29/07/2021,0.5939995381,0.5260082705
03/08/2021,0.6523872989,0.5894660094
05/08/2021,0.6697200395,0.5900787523
10/08/2021,0.6189709456,0.5473121413
12/08/2021,0.6278896865,0.5416952631
17/08/2021,0.6140562608,0.4737339551
19/08/2021,0.614513681,0.4973441128
24/08/2021,0.6413148261,0.5150517311
26/08/2021,0.6614156849,0.5547905248
31/08/2021,0.676491329,0.5640721389
02/09/2021,0.6672755808,0.5915558306
07/09/2021,0.6171376016,0.5484199501
09/09/2021,0.5422435478,0.5425261197
14/09/2021,0.6244027956,0.6126868856
16/09/2021,0.648731662,0.6485393719
21/09/2021,0.5659390931,0.6549062554
23/09/2021,0.6313419652,0.6596814181
28/09/2021,0.5901873899,0.5995141407
30/09/2021,0.6230701078,0.618137332
05/10/2021,0.6741902262,0.5310655068
07/10/2021,0.686072235,0.5873233378
12/10/2021,0.6744612603,0.5620136686
14/10/2021,0.6862755106,0.5694894967
19/10/2021,0.7215942783,0.622076929
21/10/2021,0.7589158434,0.6988080726
26/10/2021,0.7496164479,0.7131302622
28/10/2021,0.7426419013,0.7033494231
02/11/2021,0.7579334725,0.7165362751
04/11/2021,0.7488796697,0.726426414
09/11/2021,0.7420893176,0.713321537
10/11/2021,0.7575190348,0.7240153605
16/11/2021,0.7690913227,0.7320357281
23/11/2021,0.7572480573,0.6970060413
30/11/2021,0.7483656083,0.6912562575
02/12/2021,0.7417037716,0.6869439196
07/12/2021,0.7572298753,0.7042321474
09/12/2021,0.768874453,0.7171983183
14/12/2021,0.7570854051,0.7064004652
13/05/2020,0.4667236639,0.8231691833
20/05/2020,0.5304723133,0.6848393953
27/05/2020,0.5145351509,0.682131273
03/06/2020,0.5927890086,0.7065582612
17/06/2020,0.6250213218,0.7357109917
29/06/2020,0.6491955567,0.7840336197
20/07/2020,0.6673262328,0.8575661599
05/08/2020,0.6171755906,0.8489669158
18/08/2020,0.6433112583,0.8689755627
09/09/2020,0.6834354903,0.7937753185
15/09/2020,0.666548103,0.6363359166
20/09/2020,0.6803406426,0.672211744
29/09/2020,0.6906850473,0.6726605345
04/10/2020,0.6346947015,0.7102876967
05/10/2020,0.6564505914,0.701217499
12/10/2020,0.6727675089,0.701217499
13/10/2020,0.685005197,0.6928450088
17/10/2020,0.6568928938,0.6881354831
20/10/2020,0.6730992357,0.6846033388
21/10/2020,0.6647315108,0.5976831
26/10/2020,0.6789781985,0.6167640515
29/10/2020,0.6896632142,0.6948234145
02/11/2020,0.697676976,0.6896192873
03/11/2020,0.7036872973,0.685716192
10/11/2020,0.7081950383,0.6827888705
11/11/2020,0.8390731428,0.7816325981
16/11/2020,0.8097344224,0.754726175
18/11/2020,0.8514790315,0.7345463578
23/11/2020,0.9033099696,0.7567020642
24/11/2020,0.9421831731,0.799776924
08/12/2020,0.8870669452,0.7478119382
09/12/2020,0.8457297742,0.7029026001
14/12/2020,0.814726896,0.7967178953
15/12/2020,0.8384552986,0.766040148
21/12/2020,0.8730196886,0.8067804868
28/12/2020,0.8989429812,0.8108776609
04/01/2021,0.8810948812,0.7766599722
05/01/2021,0.9049993756,0.6872480563
11/01/2021,0.8591790971,0.6839377687
12/01/2021,0.8717944494,0.681455053
18/01/2021,0.8342754024,0.632612455
19/01/2021,0.8061361171,0.6429610677
26/01/2021,0.7212830038,0.6242644473
27/01/2021,0.5938945195,0.6102419819
02/02/2021,0.625850455,0.5888926436
08/02/2021,0.565546276,0.5259000786
15/02/2021,0.5408406229,0.4991781361
16/02/2021,0.5223113832,0.5428853285
22/02/2021,0.5721631027,0.5756657229
23/02/2021,0.572261323,0.4992118
01/03/2021,0.5085863389,0.4418713577
02/03/2021,0.5245787502,0.3988660261
09/03/2021,0.547405548,0.441193166
10/03/2021,0.6282742957,0.499396601
16/03/2021,0.5036155071,0.4587780467
17/03/2021,0.621889845,0.5763339108
23/03/2021,0.6468469491,0.6007521596
24/03/2021,0.6018161278,0.5553171968
30/03/2021,0.6317916612,0.5849896241
31/03/2021,0.6278152312,0.4797466459
06/04/2021,0.69827155,0.5752922721
07/04/2021,0.7041332278,0.5999709306
13/04/2021,0.7722781356,0.6822285738
14/04/2021,0.759638167,0.6801731568
20/04/2021,0.7501581906,0.6786315941
21/04/2021,0.6420089896,0.6774754221
27/04/2021,0.6619363075,0.7030663731
28/04/2021,0.703339876,0.6585109369
04/05/2021,0.6814763923,0.5986362798
05/05/2021,0.6915368596,0.553730287
11/05/2021,0.6785597288,0.5632769605
12/05/2021,0.6893493619,0.5909594469
18/05/2021,0.5964023681,0.5106820929
19/05/2021,0.563982692,0.4877646468
25/05/2021,0.539667935,0.4705765623
26/05/2021,0.6116385966,0.4203949295
01/06/2021,0.6391585128,0.547546573
02/06/2021,0.5587592312,0.5418710869
08/06/2021,0.4984597701,0.4738658229
09/06/2021,0.4905257435,0.4601524443
15/06/2021,0.548323873,0.5136160597
16/06/2021,0.5543819007,0.4526745526
22/06/2021,0.5962159909,0.5080076409
23/06/2021,0.5265523398,0.4484682385
29/06/2021,0.5115951708,0.441104256
30/06/2021,0.5641259435,0.4993299185
06/07/2021,0.6035240229,0.5429991653
07/07/2021,0.4850528026,0.4277313205
13/07/2021,0.4804705179,0.4255515675
14/07/2021,0.5407824538,0.4876654021
20/07/2021,0.484977187,0.4969602087
21/07/2021,0.4431232369,0.4401826643
27/07/2021,0.512771993,0.5250968048
28/07/2021,0.4375112614,0.4348270313
03/08/2021,0.5458535807,0.5583706494
04/08/2021,0.5898197509,0.6883189322
10/08/2021,0.6492524585,0.6847409256
11/08/2021,0.7046594786,0.7193479901
17/08/2021,0.7089241743,0.7453032884
18/08/2021,0.712122696,0.6901886234
24/08/2021,0.7782702367,0.7498918434
25/08/2021,0.7003835935,0.7309206091
31/08/2021,0.7430078298,0.7539827526
01/09/2021,0.7376854377,0.733988791
07/09/2021,0.7336936436,0.8200325384
14/09/2021,0.7306997981,0.7835261303
15/09/2021,0.8559517126,0.8836436229
21/09/2021,0.9234325685,0.894983093
22/09/2021,0.9572751223,0.9034876956
28/09/2021,0.9994251258,0.9098661476
29/09/2021,0.993747059,0.9146499865
05/10/2021,1.0100109902,0.938760347
06/10/2021,1.0222089386,0.9363206361
12/10/2021,0.9470862693,0.8442841235
13/10/2021,0.9470862693,0.8442841235
19/10/2021,1.0020982283,0.916247095
20/10/2021,1.0162743672,0.9399581783
26/10/2021,1.0436745594,0.9372190096
27/10/2021,0.9837079661,0.8919384649
02/11/2021,0.9651911012,0.8844361364
03/11/2021,1.0053621099,0.9798486088
09/11/2021,0.981431709,0.9503687443
10/11/2021,0.9634839084,0.928258846
16/11/2021,0.966791146,0.9489669916
17/11/2021,0.9897940554,0.9644981008
22/11/2021,1.0502724056,1.0193726008
23/11/2021,1.0151144308,0.9800117383
30/11/2021,0.9887459497,0.9299686102
01/12/2021,1.0062601582,0.9502493148
07/12/2021,1.0626219827,1.0292084925
08/12/2021,1.1048933511,1.0414473146
14/12/2021,1.072848228,1.033858343
15/12/2021,0.9850657363,0.964417965
23/09/2020,0.4667236639,0.8231691833
28/09/2020,0.5304723133,0.785878614
30/09/2020,0.5782838003,0.757910687
05/10/2020,0.5131031969,0.635895523
07/10/2020,0.565256963,0.6454233688
11/10/2020,0.5406236382,0.5888206037
14/10/2020,0.585897294,0.6101171793
19/10/2020,0.6668330971,0.5887990416
21/10/2020,0.6805543882,0.6101010077
28/10/2020,0.6908453565,0.6260774822
02/11/2020,0.6985635827,0.6380598382
04/11/2020,0.7043522523,0.6470466051
09/11/2020,0.7086937546,0.6537866803
11/11/2020,0.7119498813,0.6588417367
16/11/2020,0.7143919763,0.662633029
18/11/2020,0.8172627663,0.7292251476
23/11/2020,0.79337664,0.7791692366
02/12/2020,0.8224426066,0.7998592152
07/12/2020,0.7972615203,0.7948542179
09/12/2020,0.7988981868,0.7646423899
14/12/2020,0.7423126361,0.7419835189
15/12/2020,0.821435173,0.788738015
18/12/2020,0.7965059451,0.8610944565
21/12/2020,0.7778090242,0.8143225688
23/12/2020,0.7637863335,0.7792436531
28/12/2020,0.7905598848,0.7902250357
04/01/2021,0.7998075589,0.7238799339
06/01/2021,0.8440338839,0.7751603263
08/01/2021,0.8134549783,0.7498719712
11/01/2021,0.7532302297,0.6298664862
13/01/2021,0.7923327989,0.6409015911
18/01/2021,0.7109305151,0.5854292705
20/01/2021,0.6498788023,0.4800763806
25/01/2021,0.6040900177,0.4648103626
27/01/2021,0.5697484293,0.4533608491
03/02/2021,0.6077408873,0.5085223633
10/02/2021,0.5724865814,0.4861448496
15/02/2021,0.5460458521,0.4693617143
17/02/2021,0.4889247357,0.4194837935
19/02/2021,0.4833744677,0.4193659223
22/02/2021,0.4792117668,0.4192775188
24/02/2021,0.5398383904,0.4829598656
01/03/2021,0.5215597088,0.4669729763
03/03/2021,0.6726385656,0.6197706775
08/03/2021,0.6211598402,0.5695810852
10/03/2021,0.5452602268,0.4946483217
15/03/2021,0.5256260861,0.4757393184
17/03/2021,0.5746491299,0.5253062153
22/03/2021,0.5103771941,0.4614421693
24/03/2021,0.4994638115,0.4508347041
29/03/2021,0.4539882053,0.4693371852
31/03/2021,0.621959938,0.6215438341
05/04/2021,0.6468995188,0.6346596021
07/04/2021,0.6656042045,0.7082450774
12/04/2021,0.6796327187,0.6996855345
14/04/2021,0.8176514031,0.7943050961
19/04/2021,0.857416767,0.7642305486
21/04/2021,0.7597434912,0.6779259885
26/04/2021,0.622739885,0.5494489192
28/04/2021,0.5837358298,0.5805884159
03/05/2021,0.517192219,0.5029038197
05/05/2021,0.5683237296,0.5083890219
10/05/2021,0.4586525825,0.4655223623
12/05/2021,0.4233797835,0.4166042795
16/05/2021,0.471506323,0.4809549361
19/05/2021,0.4703106582,0.4654692792
24/05/2021,0.4321233403,0.4165644672
01/06/2021,0.5045220706,0.4809250769
02/06/2021,0.5588211183,0.5291955342
07/06/2021,0.599545404,0.5653983771
09/06/2021,0.6300886184,0.5925505093
14/06/2021,0.6529960291,0.6129146085
21/06/2021,0.6064279378,0.5644390335
23/06/2021,0.6352505187,0.5918310016
28/06/2021,0.619576885,0.511335759
06/07/2021,0.5813635797,0.4882548964
07/07/2021,0.5154130314,0.4974023294
12/07/2021,0.4659501202,0.4405142548
14/07/2021,0.5298921555,0.4988874176
20/07/2021,0.4768094633,0.441628071
21/07/2021,0.4105393641,0.372225481
26/07/2021,0.3872948697,0.3466316186
28/07/2021,0.4709007176,0.4284754404
02/08/2021,0.5336051035,0.4898583068
04/08/2021,0.580633393,0.5358954566
09/08/2021,0.5521559607,0.5704233189
11/08/2021,0.5945465359,0.5963192157
16/08/2021,0.6263394672,0.6157411382
18/08/2021,0.5864355164,0.5665589308
23/08/2021,0.5565075533,0.5296722752
25/08/2021,0.4967710116,0.4647167142
30/08/2021,0.6167564734,0.5807879115
01/09/2021,0.6429969204,0.6040926601
07/09/2021,0.5146574757,0.4735514416
13/09/2021,0.5664226721,0.5236653077
15/09/2021,0.6052465694,0.5612507073
20/09/2021,0.6343644924,0.5894397569
22/09/2021,0.5924542853,0.5468328948
27/09/2021,0.6247702793,0.5786263976
29/09/2021,0.6490072748,0.6024715247
04/10/2021,0.7682242402,0.62035537
06/10/2021,0.7565977455,0.633768254
12/10/2021,0.832149005,0.5800792676
13/10/2021,0.8045413191,0.6035611772
18/10/2021,0.8848747734,0.7486699081
20/10/2021,0.9078342947,0.7937528069
25/10/2021,0.8613052864,0.7638163317
27/10/2021,0.8528666101,0.7883445365
01/11/2021,0.8200795229,0.7862182089
03/11/2021,0.8327797769,0.7581653831
08/11/2021,0.8519949593,0.7841063251
10/11/2021,0.8831744341,0.8408526009
15/11/2021,0.8633328722,0.8196636584
17/11/2021,0.8916778688,0.8675206009
22/11/2021,0.849187967,0.8828908265
29/11/2021,0.9015916712,0.8944184957
01/12/2021,0.9841206174,0.9873353782
06/12/2021,0.9185200284,0.9090032602
08/12/2021,0.9968168854,0.9777514703
15/09/2020,0.2117290665,0.4190123085
17/09/2020,0.2117290665,0.4827609579
22/09/2020,0.3127682852,0.5041143649
24/09/2020,0.4150057792,0.5465875002
29/09/2020,0.4074127692,0.5579198704
01/10/2020,0.4859891422,0.5869416293
06/10/2020,0.4811727726,0.5449592991
08/10/2020,0.3932893649,0.4292014208
13/10/2020,0.4116479396,0.4266541428
15/10/2020,0.3881263014,0.3874531149
20/10/2020,0.407775642,0.3315942639
22/10/2020,0.4225126475,0.2897001257
27/10/2020,0.4335654016,0.4230673901
29/10/2020,0.5056036165,0.4858022691
03/11/2020,0.5596322777,0.5328534283
05/11/2020,0.6001537736,0.5681417977
11/11/2020,0.6942935449,0.6318986441
12/11/2020,0.8021889427,0.7061743589
17/11/2020,0.7820712724,0.6981324957
19/11/2020,0.7669830196,0.7558497476
24/11/2020,0.7556668301,0.7353890372
03/12/2020,0.7941602491,0.7465015844
08/12/2020,0.8230303134,0.7548359948
10/12/2020,0.7977023004,0.7081706426
15/12/2020,0.7787062907,0.6791072272
17/12/2020,0.7439368021,0.6308515856
21/12/2020,0.7010915976,0.540601197
29/12/2020,0.6424996141,0.5102039749
05/01/2021,0.662304276,0.5511547076
07/01/2021,0.6771577723,0.561345276
12/01/2021,0.604026764,0.5052395529
14/01/2021,0.6539721196,0.5474313911
19/01/2021,0.670908655,0.5585527886
21/01/2021,0.5355912766,0.5668938367
26/01/2021,0.4978518922,0.5094009734
28/01/2021,0.4695473539,0.5035718953
04/02/2021,0.5061320008,0.4186833492
09/02/2021,0.4120087859,0.3344944585
11/02/2021,0.4256875054,0.2918752716
16/02/2021,0.4996951944,0.3501176109
18/02/2021,0.5082203999,0.3841093734
23/02/2021,0.4978462159,0.3928351072
25/02/2021,0.6175628766,0.4631280569
02/03/2021,0.5161044241,0.4520991198
04/03/2021,0.5302173141,0.5545566276
09/03/2021,0.5575700696,0.5638967159
11/03/2021,0.5986071176,0.6287148328
16/03/2021,0.5018876048,0.6400378511
18/03/2021,0.4930966196,0.6485301148
23/03/2021,0.55025203,0.5911506632
25/03/2021,0.6773897185,0.6756133733
30/03/2021,0.6042007236,0.5909406258
01/04/2021,0.6708706774,0.6489977652
06/04/2021,0.6571244934,0.591501401
08/04/2021,0.6262923741,0.591605296
13/04/2021,0.6501488459,0.6494962679
15/04/2021,0.6307506304,0.5545847087
20/04/2021,0.6534925382,0.5206916086
22/04/2021,0.7715881877,0.6227690823
27/04/2021,0.6316234074,0.5080812395
29/04/2021,0.5266498221,0.4220653574
04/05/2021,0.5284363707,0.4645282633
06/05/2021,0.4924857128,0.4699173627
11/05/2021,0.4655227193,0.5004172673
13/05/2021,0.5295716048,0.4800660276
18/05/2021,0.5511501889,0.5490737284
20/05/2021,0.5468116458,0.5333264616
25/05/2021,0.5435577384,0.5215160114
27/05/2021,0.5243492198,0.4958900857
01/06/2021,0.5736914802,0.6041679401
03/06/2021,0.5469495261,0.5578790322
08/06/2021,0.4896024912,0.4858717819
10/06/2021,0.4838827844,0.4054082642
15/06/2021,0.3953218737,0.3245381447
17/06/2021,0.3289011906,0.2638855551
22/06/2021,0.2996081596,0.2389185941
24/06/2021,0.2776383863,0.2201933733
29/06/2021,0.2406385751,0.1856269765
01/07/2021,0.3403860154,0.2607413976
06/07/2021,0.287699297,0.2160379948
08/07/2021,0.2481842581,0.1825104426
13/07/2021,0.3028191096,0.2416359091
15/07/2021,0.2800465988,0.2222313596
20/07/2021,0.2424447345,0.1871554662
22/07/2021,0.2612238975,0.3088683262
27/07/2021,0.3558250072,0.3796304899
29/07/2021,0.3835496714,0.3257272952
03/08/2021,0.4680918189,0.4127971979
05/08/2021,0.4472272989,0.3300798449
10/08/2021,0.5795986889,0.4160616102
12/08/2021,0.6356510632,0.5010704154
17/08/2021,0.6571678628,0.544304538
19/08/2021,0.6733054624,0.55027205
24/08/2021,0.6854086621,0.5174571146
26/08/2021,0.6307374126,0.5938851318
31/08/2021,0.6329601435,0.6139155753
02/09/2021,0.655149673,0.628938408
07/09/2021,0.6080431707,0.5764568831
09/09/2021,0.6364619434,0.5370957395
14/09/2021,0.7215246722,0.5713235311
16/09/2021,0.6578244202,0.5969943748
21/09/2021,0.7375465298,0.6535380769
23/09/2021,0.770880032,0.6586552842
28/09/2021,0.7585895894,0.6419707084
30/09/2021,0.7493717574,0.6499797578
05/10/2021,0.7629808646,0.6765090261
07/10/2021,0.7526652138,0.675883496
12/10/2021,0.7449284757,0.6754143485
14/10/2021,0.7391259221,0.6750624879
19/10/2021,0.7347740069,0.7012566724
21/10/2021,0.7520325518,0.714966712
26/10/2021,0.7444539792,0.7311848405
